2.79652	22.5056	0
3.7913	4.95473	9
0.18087	20.2725	9
0.18087	25.0528	9
2.17043	1.63994	9
1.46783	1.63994	9
0.13913	1.70973	9
0.16	5.12919	9
0.173913	10.0839	9
0.187826	15.0735	9
3.80522	19.2955	9
3.77043	14.3408	9
0.841739	25.2621	9
3.79826	24.8434	9
3.78435	2.3029	9
0.890435	1.53527	9
2.98435	1.70973	9
3.77043	9.49074	9
2.2887	14.3757	12
1.94087	8.72311	20
