485	5609
486	5608
487	5607
488	5606
489	5605
490	5604
491	5603
492	5602
493	-1
494	5600
495	5599
496	5598
497	5597
498	5596
499	5595
500	5594
501	5593
502	5592
503	5591
504	5590
505	5589
506	5588
507	5587
508	5586
509	5585
510	5584
511	5583
512	5582
513	5581
514	5580
515	5579
516	5578
517	5577
518	5576
519	5575
520	5574
521	5573
522	5572
523	5571
524	5570
525	5569
526	5568
527	5567
528	-1
529	5565
530	5564
531	5563
532	5562
533	5561
534	5560
535	5559
536	5558
537	5557
538	5556
539	5555
540	5554
541	5553
542	5552
543	5551
544	5550
545	5549
546	5548
547	5547
548	5546
549	5545
550	5544
551	5543
552	5542
553	-1
554	5540
555	5539
556	5538
557	5537
558	5536
559	5535
560	5534
561	-1
562	5532
563	5531
564	5530
565	5529
566	5528
567	5527
568	5526
569	5525
570	5524
571	-1
572	5522
573	5521
574	5520
575	5519
576	5518
577	5517
578	5516
579	5515
580	5514
581	5513
582	5512
583	5511
584	5510
585	5509
586	5508
587	5507
588	5506
589	5505
590	5504
591	5503
592	5502
593	5501
594	5500
595	5499
596	5498
597	5497
598	5496
599	5495
600	5494
601	5493
602	5492
603	5491
604	5490
605	5489
606	5488
607	5487
608	5486
609	5485
610	5484
611	5483
612	5482
613	5481
614	5480
615	5479
616	5478
617	5477
618	5476
619	5475
620	5474
621	5473
622	5472
623	5471
624	5470
625	5469
626	5468
627	5467
628	5466
629	5465
630	5464
631	5463
632	5462
633	5461
634	5460
635	5459
636	5458
637	5457
638	5456
639	5455
640	5454
641	5453
642	5452
643	5451
644	5450
645	5449
646	5448
647	5447
648	5446
649	5445
650	5444
651	5443
652	5442
653	5441
654	5440
655	5439
656	5438
657	5437
658	5436
659	5435
660	5434
661	5433
661	5433
661	5433
662	5430
663	5429
664	5428
665	5427
666	5426
667	5425
668	-1
669	-1
670	5422
671	5421
672	5420
673	5419
674	5418
675	5417
676	5416
677	5415
678	5414
679	5413
680	5412
681	5411
682	5410
683	5409
684	5408
685	5407
686	5406
687	5405
688	5404
689	5403
690	5402
691	5401
692	5400
693	5399
694	5398
695	5397
696	5396
697	5395
698	-1
699	-1
700	-1
701	5391
702	5390
703	5389
704	5388
705	5387
706	5386
707	5385
708	5384
709	5383
710	5382
711	5381
712	5380
713	5379
714	5378
715	5377
716	5376
717	5375
718	5374
719	5373
720	5372
721	5371
722	5370
723	5369
724	5368
725	5367
726	5366
727	-1
728	-1
729	5363
730	5362
731	5361
732	5360
733	5359
734	5358
735	5357
736	5356
737	5355
738	5354
739	5353
740	5352
741	5351
742	5350
743	5349
744	5348
745	5347
746	5346
747	5345
748	5344
749	5343
750	5342
751	5341
752	5340
753	5339
754	5338
755	5337
756	5336
757	5335
758	5334
759	5333
760	5332
761	5331
762	5330
763	5329
764	5328
765	5327
766	5326
767	5325
768	5324
769	5323
770	5322
771	5321
772	5320
773	5319
774	5318
775	5317
776	5316
777	5315
778	5314
779	5313
780	-1
781	5311
782	5310
783	5309
784	5308
785	5307
786	5306
787	5305
788	5304
789	5303
790	5302
791	5301
792	5300
793	5299
794	5298
795	5297
796	5296
797	5295
798	5294
799	5293
800	5292
801	5291
802	5290
803	5289
804	5288
805	5287
806	5286
807	5285
808	5284
809	5283
810	5282
811	5281
812	5280
813	5279
814	5278
815	5277
816	-1
817	5275
818	5274
819	5273
820	5272
821	5271
822	5270
823	5269
824	5268
825	5267
826	-1
827	5265
828	5264
829	5263
830	5262
831	5261
832	5260
833	5259
834	5258
835	5257
836	5256
837	5255
838	5254
839	5253
840	5252
841	5251
842	5250
843	5249
844	5248
845	5247
846	5246
847	5245
848	5244
849	5243
850	5242
851	5241
852	5240
853	5239
854	5238
855	5237
856	5236
857	5235
858	5234
859	5233
860	5232
861	5231
862	5230
863	5229
864	5228
865	5227
866	5226
867	5225
868	5224
869	5223
870	5222
871	5221
872	5220
873	5219
874	5218
875	5217
876	5216
877	5215
878	5214
879	5213
880	5212
881	5211
882	5210
883	5209
884	5208
885	5207
886	5206
887	5205
888	5204
889	5203
890	5202
891	5201
892	5200
893	5199
894	5198
895	5197
896	5196
897	5195
898	5194
899	5193
900	5192
901	5191
902	5190
903	5189
904	5188
905	5187
906	5186
907	5185
908	5184
909	5183
910	5182
911	5181
912	5180
913	5179
914	5178
915	5177
916	5176
917	5175
918	5174
919	5173
920	5172
921	5171
922	5170
923	5169
924	5168
925	5167
926	5166
927	5165
928	5164
929	5163
930	5162
931	5161
932	5160
933	5159
934	5158
935	5157
936	5156
937	5155
938	5154
939	5153
940	5152
941	5151
942	5150
943	5149
944	5148
945	5147
946	5146
947	5145
948	5144
949	5143
950	5142
951	5141
952	5140
953	5139
954	5138
955	5137
956	5136
957	5135
958	5134
959	5133
960	5132
961	5131
962	5130
963	5129
964	5128
965	5127
966	5126
967	5125
968	5124
969	5123
970	5122
971	5121
972	5120
973	5119
974	5118
975	5117
976	5116
977	5115
978	5114
979	5113
980	5112
981	5111
982	5110
983	5109
984	5108
985	5107
986	5106
987	5105
988	5104
989	5103
990	5102
991	5101
992	5100
993	5099
994	5098
995	5097
996	5096
997	5095
998	5094
999	5093
1001	5092
1002	5091
1003	5090
1004	5089
1005	5088
1006	5087
1007	5086
1008	5085
1009	5084
1010	5083
1011	5082
1012	5081
1013	5080
1014	5079
1015	5078
1016	5077
1017	5076
1018	5075
1019	5074
1020	5073
1021	5072
1022	5071
1023	5070
1024	5069
1025	5068
1026	5067
1027	5066
1028	5065
1029	5064
1030	5063
1031	5062
1032	5061
1033	5060
1034	5059
1035	5058
1036	5057
1037	5056
1038	5055
1039	5054
1040	5053
1041	5052
1042	5051
1043	5050
1044	5049
1045	5048
1046	5047
1047	5046
1048	5045
1049	5044
1050	5043
1051	5042
1052	5041
1053	5040
1054	5039
1055	5038
1056	5037
1057	5036
1058	5035
1059	5034
1060	5033
1061	5032
1062	5031
1063	5030
1064	5029
1065	5028
1066	5027
1067	5026
1068	5025
1069	5024
1070	5023
1071	5022
1072	5021
1073	-1
1074	5019
1075	5018
1076	5017
1077	5016
1078	5015
1079	5014
1080	5013
1081	5012
1082	5011
1083	5010
1084	5009
1085	5008
1086	5007
1087	5006
1088	5005
1089	5004
1090	5003
1091	5002
1092	5001
1093	5000
1094	4999
1095	4998
1096	4997
1097	4996
1098	4995
1099	4994
1100	4993
1101	4992
1102	4991
1103	4990
1104	4989
1105	4988
1106	4987
1107	4986
1108	4985
1108	4984
1108	4984
1108	4984
1109	4981
1110	4980
1111	4979
1112	4978
1113	4977
1114	4976
1115	4975
1116	4974
1117	4973
1118	4972
1119	4971
1120	4970
1121	4969
1122	4968
1123	4967
1124	4966
1125	4965
1126	4964
1127	4963
1128	4962
1129	4961
1130	4960
1131	4959
1132	4958
1133	4957
1134	4956
1135	4955
1136	4954
1137	4953
1138	4952
1139	4951
1140	4950
1141	4949
1142	4948
1143	4947
1144	4946
1145	4945
1146	4944
1147	4943
1148	4942
1149	4941
1150	4940
1151	4939
1152	4938
1153	4937
1154	4936
1155	4935
1156	4934
1157	4933
1158	4932
1159	4931
1160	4930
1161	4929
1162	4928
1163	4927
1164	4926
1165	4925
1166	4924
1167	4923
1168	4922
1169	4921
1170	4920
1171	4919
1172	4918
1173	4917
1174	4916
1175	4915
1176	4914
1177	4913
1178	4912
1179	4911
1180	4910
1181	4909
1182	4908
1183	4907
1184	4906
1185	4905
1186	4904
1187	4903
1188	4902
1189	4901
1190	4900
1191	4899
1192	4898
1193	4897
1194	4896
1195	4895
1196	4894
1197	4893
1198	4892
1199	4891
1200	4890
1201	4889
1202	4888
1203	4887
1204	4886
1205	4885
1206	4884
1207	4883
1208	4882
1209	4881
1210	4880
1211	4879
1212	4878
1213	4877
1214	4876
1215	4875
1216	4874
1217	4873
1218	4872
1219	-1
1220	4870
1221	4869
1222	4868
1223	4867
1224	4866
1225	4865
1226	4864
1227	4863
1228	4862
1229	4861
1230	4860
1231	4859
1232	4858
1233	4857
1234	4856
1235	4855
1236	4854
1237	4853
1238	4852
1239	4851
1240	4850
1241	4849
1242	4848
1243	4847
1244	4846
1245	4845
1246	4844
1247	4843
1248	4842
1249	4841
1250	4840
1251	4839
1252	4838
1253	-1
1254	-1
1255	4835
1256	4834
1257	4833
1258	4832
1259	4830
1260	4829
1261	4828
1262	4827
1263	4826
1264	4825
1265	4824
1266	4823
1267	4822
1268	4821
1269	4820
1270	4819
1271	4818
1272	4817
1273	4816
1274	4815
1275	4814
1276	4813
1277	4812
1278	4811
1279	4810
1280	4809
1281	4808
1282	4807
1283	4806
1284	4805
1285	4804
1286	4803
1287	4802
1288	4801
1289	4800
1290	4799
1291	4798
1292	4797
1293	4796
1294	4795
1295	4794
1296	4793
1297	4792
1298	4791
1299	4790
1300	-1
1301	-1
1302	4787
1303	4786
1304	4785
1305	4784
1306	4783
1307	4782
1308	4781
1309	4780
1310	4779
1311	4778
1312	4777
1313	4776
1314	4775
1315	4774
1316	4773
1317	4772
1318	4771
1319	4770
1320	4769
1321	4768
1322	4767
1323	4766
1324	4765
1325	4764
1326	4763
1327	4762
1328	4761
1329	4760
1330	4759
1331	4758
1332	4757
1333	4756
1334	4755
1335	4754
1336	4753
1337	4752
1338	4751
1339	4750
1340	4749
1341	4748
1342	4747
1343	4746
1344	4745
1345	4744
1346	4743
1347	4742
1348	4741
1349	4740
1350	4739
1351	4738
1352	4737
1353	4736
1354	4735
1355	4734
1356	4733
1357	4732
1358	4731
1359	4730
1360	4729
1361	4728
1362	4727
1363	4726
1364	4725
1365	4724
1366	4723
1367	4722
1368	4721
1369	4720
1370	4719
1371	4718
1372	4717
1373	4716
1374	4715
1375	4714
1376	4713
1377	4712
1378	4711
1379	4710
1380	4709
1381	4708
1382	4707
1383	4706
1384	4705
1385	4704
1386	4703
1387	4702
1388	4701
1389	4700
1390	4699
1391	4698
1392	4697
1393	4696
1394	4695
1395	4694
1396	4693
1397	4692
1398	4691
1399	4690
1400	4689
1401	4688
1402	4687
1403	4686
1404	4685
1405	4684
1406	4683
1407	4682
1408	4681
1409	4680
1410	4679
1411	4678
1412	4677
1413	4676
1414	4675
1415	4674
1416	4673
1417	4672
1418	-1
1419	-1
1420	4669
1421	4668
1422	4667
1423	4666
1424	4665
1425	4664
1426	4663
1427	4661
1427	4661
1428	4660
1429	4659
1430	4658
1431	4657
1432	4656
1433	4655
1434	4654
1435	4653
1436	4652
1437	4651
1438	4650
1439	4649
1440	4648
1441	4647
1442	4646
1443	4645
1444	4644
1445	4643
1446	4642
1447	4641
1448	4640
1449	4639
1450	4638
1451	4637
1452	4636
1453	4635
1454	4634
1455	4633
1456	4632
1457	4631
1458	4630
1459	4629
1460	4628
1461	4627
1462	4626
1463	4625
1464	4624
1465	4623
1466	4622
1467	4621
1468	4620
1469	4619
1470	4618
1471	4617
1472	4616
1473	4615
1474	4614
1475	4613
1476	4612
1477	4611
1478	4610
1479	4609
1480	4608
1481	4607
1482	4606
1483	4605
1484	4604
1485	4603
1486	4602
1487	4601
1488	4600
1489	4599
1490	4598
1491	4597
1492	4596
1493	4595
1494	4594
1495	4593
1496	4592
1497	4591
1498	4590
1499	4589
1500	4588
1501	4587
1502	4586
1503	4585
1504	4584
1505	4583
1506	4582
1507	4581
1508	4580
1509	4579
1510	4578
1511	4577
1512	4576
1513	4575
1514	4574
1515	4573
1516	4572
1517	4571
1518	4570
1519	4569
1520	4568
1521	4567
1522	4566
1523	4565
1524	4564
1525	4563
1526	4562
1527	-1
1528	4560
1529	4559
1530	4558
1531	4557
1532	4556
1533	4555
1534	4554
1535	4553
1536	4552
1537	4551
1538	4550
1539	4549
1540	4548
1541	4547
1542	4546
1543	4545
1544	4544
1545	4543
1546	4542
1547	4541
1548	4540
1549	4539
1550	4538
1551	4537
1552	4535
1553	4534
1554	4533
1555	4532
1556	4531
1557	4530
1558	4529
1559	4528
1560	4527
1561	4526
1562	4525
1563	4524
1564	4523
1565	4522
1566	4521
1567	4520
1568	4519
1569	4518
1570	4517
1571	4516
1572	4515
1573	4514
1574	4513
1575	4512
1576	4511
1577	4510
1578	4509
1579	4508
1580	4507
1581	4506
1582	4505
1583	4504
1584	4503
1585	4502
1586	4501
1587	4500
1588	4499
1589	4498
1590	4497
1591	4496
1592	4495
1593	4494
1594	4493
1595	4492
1596	4491
1597	4490
1598	4489
1599	4488
1600	4486
1601	4485
1602	4484
1603	4483
1604	4482
1605	4481
1606	4480
1607	4479
1608	4478
1609	4477
1610	4476
1611	4475
1612	4474
1613	4473
1614	4472
1615	4471
1616	4470
1617	4469
1618	4468
1619	4467
1620	4466
1621	4465
1622	4464
1623	4463
1624	4462
1625	4461
1626	4460
1627	4459
1628	4458
1629	4457
1630	4456
1631	4455
1632	4454
1633	4453
1634	4452
1635	4451
1636	4450
1637	4449
1638	4448
1639	4447
1640	4445
1641	4444
1642	4443
1643	4442
1644	4441
1645	4440
1646	4439
1647	4438
1648	4437
1649	4436
1650	4435
1651	4434
1652	4433
1653	4432
1654	4431
1655	4430
1656	4429
1657	4428
1658	4427
1659	4426
1660	4425
1661	4424
1662	4423
1663	4422
1664	4421
1665	4420
1666	4419
1667	4418
1668	4417
1669	4416
1670	4415
1671	4414
1672	4413
1673	4412
1674	4411
1675	4410
1676	4409
1677	4408
1678	4407
1679	4406
1680	4405
1681	4404
1682	4403
1683	4402
1684	4401
1685	4400
1686	4399
1687	4398
1688	4397
1689	4396
1690	4395
1691	4394
1692	4393
1693	4392
1694	4391
1695	4390
1696	4389
1697	4388
1698	4387
1699	4386
1700	4385
1701	4384
1702	4383
1703	4382
1704	4381
1705	4380
1706	4379
1707	4378
1708	4377
1709	4376
1710	4375
1711	4374
1712	4373
1713	4372
1714	4371
1715	4370
1716	4369
1717	4368
1718	4367
1719	4366
1720	4365
1721	4364
1722	4363
1723	4362
1724	4361
1725	4360
1726	4359
1727	4358
1728	4357
1729	4356
1730	4355
1731	4354
1732	4353
1733	4352
1734	4351
1735	4350
1736	4349
1737	4348
1738	4347
1739	4346
1740	4345
1741	-1
1742	4343
1743	4342
1744	4341
1745	4340
1746	4339
1747	4338
1748	4337
1749	4336
1750	4335
1751	4334
1752	4333
1752	4331
1752	4330
1752	4330
1752	4330
1752	4330
1752	4330
1752	4330
1753	4324
1754	4322
1755	4321
1756	4320
1757	4319
1758	4318
1759	4317
1760	4316
1761	4315
1762	4314
1763	4313
1764	4312
1765	4311
1766	4310
1767	4309
1768	4308
1769	4307
1770	4306
1771	4305
1772	4304
1773	4303
1774	4302
1775	4301
1776	4300
1777	4299
1778	4298
1779	4297
1780	4296
1781	4295
1782	4294
1783	4293
1784	4292
1785	4291
1786	4290
1787	4289
1788	4288
1789	4287
1790	4286
1791	4285
1792	4284
1793	4283
1794	4282
1795	4281
1796	4280
1797	4279
1798	4278
1799	4277
1800	4276
1801	4275
1802	4274
1803	4273
1804	4272
1805	4271
1806	4270
1807	4269
1808	4268
1809	4267
1810	4266
1811	4265
1812	4264
1813	4263
1814	4262
1815	4261
1816	4260
1817	4259
1818	4258
1819	4257
1820	4256
1821	4255
1822	4254
1823	4253
1824	4252
1825	4251
1826	4250
1827	4249
1828	4248
1829	4247
1830	4246
1831	4245
1832	4244
1833	4243
1834	4242
1835	4241
1836	4240
1837	4239
1838	4238
1839	4237
1840	4236
1841	4235
1842	4234
1843	4233
1844	4232
1845	4231
1846	4230
1847	4229
1848	4228
1849	4227
1850	4226
1851	4225
1852	4224
1853	4223
1854	4222
1855	4221
1856	4220
1857	4219
1858	4218
1859	4217
1860	4216
1861	4215
1862	4214
1863	4213
1864	4212
1865	4211
1866	4210
1867	4209
1868	4208
1869	4207
1870	4206
1871	4205
1872	4204
1873	4203
1874	4202
1875	4201
1876	4200
1877	4199
1878	4198
1879	4197
1880	4196
1881	4195
1882	4194
1883	4193
1884	4192
1885	4191
1886	4190
1887	4189
1888	4188
1889	4187
1890	4186
1891	4185
1892	4184
1893	4183
1894	4182
1895	4181
1896	4180
1897	4179
1898	4178
1899	4177
1900	4176
1901	4175
1902	4174
1903	4173
1904	4172
1905	4171
1906	4170
1907	4169
1908	4168
1909	4167
1910	4166
1911	4165
1912	4164
1913	4163
1914	4162
1915	4161
1916	4160
1917	4159
1918	4158
1919	4157
1920	4156
1921	4155
1922	4154
1923	4153
1924	4152
1925	4151
1926	4150
1927	4149
1928	4148
1929	4147
1930	4146
1931	4145
1932	4144
1933	4143
1934	4142
1935	4141
1936	4140
1937	4139
1938	4138
1939	4137
1940	4136
1941	4135
1942	4134
1943	4133
1944	4132
1945	4131
1946	4130
1947	4129
1948	4128
1949	4127
1950	4126
1951	4125
1952	4124
1953	4123
1954	4122
1955	4121
1956	4120
1957	4119
1958	4118
1959	4117
1960	4116
1961	4115
1962	4114
1963	4113
1964	4112
1965	4111
1966	4110
1967	4109
1968	4108
1969	4107
1970	4106
1971	4105
1972	4104
1973	4103
1974	4102
1975	4101
1976	4100
1977	4099
1978	4098
1979	4097
1980	4096
1981	4095
1982	4094
1983	4093
1984	4092
1985	4091
1986	4090
1987	4089
1988	4088
1989	4087
1990	4086
1991	4085
1992	4084
1993	4083
1994	4082
1995	4081
1996	4080
1997	4079
1998	4078
1999	4077
2001	4076
2002	4075
2003	4074
2004	4073
2005	4072
2006	4071
2007	4070
2008	4069
2009	4068
2010	4067
2011	4066
2012	4065
2013	4064
2014	4063
2015	4062
2016	4061
2017	4060
2018	4059
2019	4058
2020	4057
2021	4056
2022	4055
2023	4054
2024	4053
2025	4052
2026	4051
2027	4050
2028	4049
2029	4048
2030	4047
2031	4046
2032	4045
2033	4044
2034	4043
2035	4042
2036	4041
2037	4040
2038	4039
2039	4038
2040	4037
2041	4036
2042	4035
2043	4034
2044	4033
2045	4032
2046	4031
2047	4030
2048	4029
2049	4028
2050	4027
2051	4026
2052	4025
2053	4024
2054	4023
2055	4022
2056	4021
2057	4020
2058	4019
2059	4018
2060	4017
2061	4016
2062	4015
2063	4014
2064	4013
2065	4012
2066	4011
2067	4010
2068	4009
2069	4008
2070	4007
2071	4006
2072	4005
2073	4004
2074	4003
2075	4002
2076	4001
2077	4000
2078	3999
2079	3998
2080	3997
2081	3996
2082	3995
2083	3994
2084	3993
2085	3992
2086	3991
2087	3990
2088	3989
2089	-1
2090	3987
2091	3986
2092	3985
2093	3984
2094	3983
2095	3982
2096	3981
2097	3980
2098	3979
2099	3978
2100	3977
2101	3976
2102	3975
2103	3974
2104	3973
2105	3972
2106	3971
2107	3970
2108	3969
2109	3968
2110	3967
2111	3966
2112	3965
2113	3964
2114	3963
2115	3962
2116	3961
2117	3960
2118	3959
2119	3958
2120	3957
2121	3956
2122	3955
2123	3954
2124	3953
2125	3952
2126	3951
2127	3950
2128	3949
2129	3948
2130	3947
2131	3946
2132	3945
2133	3944
2134	3943
2135	3942
2136	3941
2137	3940
2138	3939
2139	3938
2140	3937
2141	3936
2142	3935
2143	3934
2144	3933
2145	3932
2146	3931
2147	3930
2148	3929
2149	3928
2150	3927
2151	3926
2152	3925
2153	3924
2154	3923
2155	3922
2156	3921
2157	3920
2158	3919
2159	3918
2160	3917
2161	3916
2162	3915
2163	3914
2164	3913
2165	3912
2166	3911
2167	3910
2168	3909
2169	3908
2170	-1
2171	3906
2172	3905
2173	3904
2174	3903
2175	3902
2176	3901
2177	3900
2178	3899
2179	3898
2180	3897
2181	3896
2182	3895
2183	3894
2184	3893
2185	3892
2186	3891
2187	3890
2188	3889
2189	3888
2190	3887
2191	3886
2192	3885
2193	3884
2194	3883
2195	3882
2196	3881
2197	3880
2198	3879
2199	3878
2200	3877
2201	3876
2202	3875
2203	3874
2204	3873
2205	3872
2206	3871
2207	3870
2208	3869
2209	3868
2210	3867
2211	3866
2212	3865
2213	3864
2214	3863
2215	3862
2216	3861
2217	3860
2218	3859
2219	3858
2220	3857
2221	3856
2222	3855
2223	3854
2224	3853
2225	3852
2226	3851
2227	3850
2228	3849
2229	3848
2230	3847
2231	3846
2232	3845
2233	3844
2234	3843
2235	3842
2236	3841
2237	3840
2238	3839
2239	3838
2240	3837
2241	3836
2242	3835
2243	3834
2244	3833
2245	3832
2246	3831
2247	3830
2248	3829
2249	3828
2250	3827
2251	3826
2252	3825
2253	3824
2254	3823
2255	3822
2256	3821
2257	3820
2258	3819
2259	3818
2260	3817
2261	3816
2262	3815
2263	3814
2264	3813
2265	3812
2266	3811
2267	3810
2268	3809
2269	3808
2270	3807
2271	3806
2272	3805
2273	3804
2274	3803
2275	3802
2276	3801
2277	3800
2278	3799
2279	3798
2280	3797
2281	3796
2282	3795
2283	3794
2284	3793
2285	3792
2286	3791
2287	3790
2288	3789
2289	3788
2290	3787
2291	3786
2292	3785
2293	3784
2294	3783
2295	3782
2296	3781
2297	3780
2298	3779
2299	3778
2300	3777
2301	3776
2302	3775
2303	-1
2304	3773
2305	3772
2306	3771
2307	3770
2308	3769
2309	3768
2310	3767
2311	3766
2312	3765
2313	3764
2314	3763
2315	3762
2316	3761
2317	3760
2318	3759
2319	3758
2320	3757
2321	3756
2322	3755
2323	3754
2324	3753
2325	3752
2326	3751
2327	3750
2328	3749
2329	3748
2330	3747
2331	3746
2332	3745
2333	3744
2334	3743
2335	3742
2336	3741
2337	3740
2338	3739
2339	3738
2340	3737
2341	3736
2342	3735
2343	3734
2344	3733
2345	3732
2346	3731
2347	3730
2348	3729
2349	3728
2350	3727
2351	3726
2352	3725
2353	3724
2354	3723
2355	3722
2356	3721
2357	3720
2358	3719
2359	3718
2360	3717
2361	3716
2362	3715
2363	3714
2364	3713
2365	3712
2366	3711
2367	3710
2368	3709
2369	3708
2370	3707
2371	3706
2372	3705
2373	3704
2374	3703
2375	3702
2376	3701
2377	3700
2378	3699
2379	3698
2380	3697
2381	3696
2382	3695
2383	3694
2384	3693
2385	3692
2386	3691
2387	3690
2388	3689
2389	3688
2390	3687
2391	3686
2392	3685
2393	3684
2394	3683
2395	3682
2396	3681
2397	3680
2398	3679
2399	3678
2400	3677
2401	3676
2402	3675
2403	3674
2404	3673
2405	3672
2406	3671
2407	3670
2408	3669
2409	3668
2410	3667
2411	3666
2412	3665
2413	3664
2414	3663
2415	3662
2416	3661
2417	3660
2418	3659
2419	3658
2420	3657
2421	3656
2422	3655
2423	3654
2424	3653
2425	3652
2426	3651
2427	3650
2428	3649
2429	3648
2430	3647
2431	3646
2432	3645
2433	3644
2434	3643
2435	3642
2436	3641
2437	3640
2438	3639
2439	3638
2440	3637
2441	3636
2442	3635
2443	3634
2444	3633
2445	3632
2446	3631
2447	3630
2448	3629
2449	3628
2450	3627
2451	3626
2452	3625
2453	3624
2454	3623
2455	3622
2456	3621
2457	3620
2458	3619
2459	3618
2460	3617
2461	3616
2462	3615
2463	3614
2464	3613
2465	3612
2466	3611
2467	3610
2468	3609
2469	3608
2470	3607
2471	3606
2472	3605
2473	3604
2474	3603
2475	3602
2476	3601
2477	3600
2478	3599
2479	3598
2480	3597
2481	3596
2482	3595
2483	3594
2484	3593
2485	3592
2486	3591
2487	3590
2488	3589
2489	3588
2490	3587
2491	3586
2492	3585
2493	3584
2494	3583
2495	3582
2496	3581
2497	3580
2498	3579
2499	3578
2500	3577
