100	0	0
119	0	0
120	0	110
121	-80	0
122	0	0
138	0	0
139	-70	0
140	-100	0
141	-100	0
142	-120	0
143	0	0
144	800	0
145	750	0
146	700	0
147	500	0
148	150	0
149	0	0
153	0	0
154	-200	0
155	0	0
163	0	0
164	-70	0
165	0	0
186	0	0
187	-95	-55
188	0	0
203	0	0
204	350	0
205	450	0
206	0	0
207	0	0
208	-400	0
209	0	0
221	0	0
